Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
ZEMA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A;5351887;;;83584;n1;2;14;ARAXA;MG;03/2020;138;65.859;20.097;487.351;-85.225;402.126;0;0;0;0;0;15.124;937;144;504.425;0;504.425
CSILATINA ARRENDAMENTO MERCANTIL S.A.;5883884;;;82970;n1;3;19;BARUERI;SP;03/2020;2.801;0;107.030;0;0;0;6.784;349.453;6.437;-10.779;351.896;46.263;959;859;509.809;6.437;503.372
CHG-MERIDIAN DO BRASIL ARRENDAMENTO MERCANTIL S.A.;18539102;;;82994;n1;3;19;BARUERI;SP;03/2020;36.744;0;0;0;0;0;9.327;451.129;185;-3.058;457.582;2.408;3.674;1.251;501.659;185;501.474
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;;;;b3S;2;9;ESTACAO;RS;03/2020;3.254;13.546;76.737;325.525;-17.895;307.630;0;0;0;0;0;13.309;59.008;25.538;499.023;0;499.023
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;;;;b3S;2;9;JI-PARANA;RO;03/2020;7.114;30.695;0;333.120;-21.228;311.892;0;0;0;0;0;2.748;127.452;16.792;496.693;0;496.693
BANCO XP S.A.;33264668;XP;52120;82475;b1;2;8;RIO DE JANEIRO;RJ;03/2020;1.988;59.603;141.424;63.909;-320;63.589;0;0;0;0;0;227.746;4;0;494.354;0;494.354
BR PARTNERS BANCO DE INVESTIMENTO S.A.;13220493;BR PARTNERS;51822;80934;b2;2;13;SAO PAULO;SP;03/2020;980;17.756;295.947;23.745;-162;23.583;0;0;0;0;0;148.059;1.460;4.015;491.801;0;491.801
BANCO WOORI BANK DO BRASIL S.A.;15357060;;;81823;b1;3;8;SAO PAULO;SP;03/2020;4.083;157.968;191.710;134.536;-711;133.825;0;0;0;0;0;658;1.228;2.301;491.773;0;491.773
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;;;;b3S;2;9;DESCALVADO;SP;03/2020;5.022;2.014;154.552;299.196;-21.291;277.906;0;0;0;0;0;1.819;29.609;20.751;491.672;0;491.672
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;;;;b3S;2;9;MINEIROS;GO;03/2020;1.625;0;0;179.251;-10.508;168.744;0;0;0;0;0;1.981;304.279;13.017;489.646;0;489.646
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;;;;b3S;2;9;BURITIS;RO;03/2020;10.289;0;0;377.102;-25.996;351.107;0;0;0;0;0;5.493;88.809;28.914;484.611;0;484.611
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;;;;b3S;2;9;SAO SEBASTIAO DO PARAISO;MG;03/2020;5.660;0;0;264.183;-17.390;246.793;0;0;0;0;0;4.608;185.955;28.853;471.869;0;471.869
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;;;;b3S;2;9;RECIFE;PE;03/2020;1.792;134;0;327.126;-8.982;318.144;0;0;0;0;0;17.962;114.072;14.956;467.059;0;467.059
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;;;;b3S;2;9;GUARAPUAVA;PR;03/2020;5.976;13.249;0;284.697;-15.998;268.699;0;0;0;0;0;21.012;130.889;26.373;466.198;0;466.198
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;;;;b3S;2;9;MURIAE;MG;03/2020;5.278;0;0;348.062;-22.819;325.243;0;0;0;0;0;3.194;101.380;26.512;461.606;0;461.606
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;;;;b3S;2;9;PATOS DE MINAS;MG;03/2020;3.365;0;0;300.521;-14.225;286.296;0;0;0;0;0;1.690;135.786;30.309;457.446;0;457.446
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;;;;b3S;2;9;DIVINOPOLIS;MG;03/2020;4.732;0;0;267.200;-9.935;257.265;0;0;0;0;0;3.981;173.502;16.933;456.413;0;456.413
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7747410;;;83515;n1;2;14;BARUERI;SP;03/2020;4.395;46.364;0;529.596;-163.173;366.423;0;0;0;0;0;33.897;0;219;451.297;0;451.297
BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.;556603;BARIGUI;51774;80893;b2;2;8;CURITIBA;PR;03/2020;153;71.233;47.826;273.351;-4.875;268.476;0;0;0;0;0;6.931;522;54.230;449.371;0;449.371
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;;;;b3S;2;9;ALFREDO CHAVES;ES;03/2020;6.645;15.336;51;176.927;-13.010;163.917;0;0;0;0;0;3.935;237.621;16.338;443.842;0;443.842
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;;;;b3C;2;9;SAO PAULO;SP;03/2020;4;251.847;176.047;0;0;0;0;0;0;0;0;1.752;154;13.384;443.188;0;443.188
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;;;;b3S;2;9;RIO DE JANEIRO;RJ;03/2020;435;0;73.448;72.626;-6.567;66.059;0;0;0;0;0;2.291;281.315;18.846;442.394;0;442.394
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;;;;b3S;2;9;RIO DO SUL;SC;03/2020;6.143;5.467;580;205.413;-7.007;198.406;0;0;0;0;0;3.844;220.363;7.037;441.839;0;441.839
CREDIARE S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5676026;BRADESCO;10045;80075;n1;2;14;OSASCO;SP;03/2020;931;0;0;379.801;-27.269;352.532;0;0;0;0;0;84.668;1.821;1.525;441.476;0;441.476
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;;;;b3S;2;9;CLAUDIO;MG;03/2020;5.898;0;51;243.401;-6.892;236.509;0;0;0;0;0;1.784;179.479;16.964;440.686;0;440.686
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;;;;b3S;2;9;CAMPO GRANDE;MS;03/2020;465;0;0;243.667;-5.206;238.462;0;0;0;0;0;1.345;181.396;17.561;439.229;0;439.229
NECTON INVESTIMENTOS  S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES;52904364;;;82822;n2;2;15;SAO PAULO;SP;03/2020;9.852;59.499;218.539;510;0;510;0;0;0;0;0;128.726;5.339;11.050;433.513;0;433.513
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;;;;b3S;2;9;QUIRINOPOLIS;GO;03/2020;7.167;14.840;0;295.066;-10.927;284.140;0;0;0;0;0;2.708;89.021;35.637;433.513;0;433.513
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;;;;b3S;2;9;SAO LOURENCO D'OESTE;SC;03/2020;2.980;32.779;796;257.522;-12.338;245.184;0;0;0;0;0;3.657;128.518;18.615;432.529;0;432.529
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;;;;b3S;2;9;SAO TIAGO;MG;03/2020;7.249;5.032;0;259.448;-32.425;227.023;0;0;0;0;0;2.107;172.720;15.340;429.472;0;429.472
STATE STREET BRASIL S.A. – BANCO COMERCIAL;9274232;;;81627;b1;3;2;SAO PAULO;SP;03/2020;602;32.470;373.638;0;0;0;0;0;0;0;0;14.568;545;3.534;425.357;0;425.357
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;;;;b3S;2;9;GOIANIA;GO;03/2020;7.836;0;0;196.174;-17.636;178.538;0;0;0;0;0;10.307;205.064;19.539;421.284;0;421.284
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER E DA BOEING BRASIL COMMERCIAL - COOPEREMB;46642294;;;;b3S;2;9;SAO JOSE DOS CAMPOS;SP;03/2020;115;0;118.139;281.928;-5.351;276.576;0;0;0;0;0;5.864;958;19.410;421.063;0;421.063
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;;;;b3S;2;9;CHOPINZINHO;PR;03/2020;1.873;0;0;306.296;-12.923;293.373;0;0;0;0;0;3.161;103.531;15.018;416.956;0;416.956
MODAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;5389174;MODAL;51963;81658;n2;2;16;RIO DE JANEIRO;RJ;03/2020;4.853;146.500;41.426;0;0;0;0;0;0;0;0;98.648;84.387;40.004;415.818;0;415.818
BTG PACTUAL ASSET MANAGEMENT S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;29650082;BTG PACTUAL;49944;80336;n2;2;16;RIO DE JANEIRO;RJ;03/2020;305;60.979;22.743;0;0;0;0;0;0;0;0;95.452;1.206;233.035;413.720;0;413.720
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;;;;b3S;2;9;ITAUNA;MG;03/2020;9.444;0;0;195.143;-22.781;172.363;0;0;0;0;0;3.360;212.999;15.540;413.706;0;413.706
REPOM S.A.;65697260;;;84916;n4;2;41;BARUERI;SP;03/2020;2.870;126.282;80.349;0;0;0;0;0;0;0;0;151.990;1.985;45.997;409.473;0;409.473
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;;;;b3S;2;9;CAMPINA GRANDE;PB;03/2020;8.897;0;9.770;282.587;-29.870;252.717;0;0;0;0;0;1.151;114.865;17.708;405.109;0;405.109
GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684;PLURAL;51839;80941;n2;2;15;RIO DE JANEIRO;RJ;03/2020;2.388;210.461;38.282;1.346;0;1.346;0;0;0;0;0;18.320;33.954;93.229;397.980;0;397.980
TRAVELEX BANCO DE CÂMBIO S.A.;11703662;CONFIDENCE;51671;80783;b2;2;39;SAO PAULO;SP;03/2020;199.392;19.737;36.439;0;0;0;0;0;0;0;0;129.437;382;12.130;397.517;0;397.517
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;;;;b3S;2;9;LAJEADO;RS;03/2020;459;2.007;0;249.974;-5.781;244.193;0;0;0;0;0;1.942;135.575;12.389;396.566;0;396.566
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;;;;b3S;2;9;UBERLANDIA;MG;03/2020;1.568;0;0;265.765;-7.021;258.744;0;0;0;0;0;5.813;118.691;9.367;394.183;0;394.183
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;;;;b3S;2;9;FRANCA;SP;03/2020;1.593;22.727;116.243;257.212;-24.146;233.066;0;0;0;0;0;2.621;5.009;11.529;392.786;0;392.786
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;;;;b3S;2;9;ITAPIRANGA;SC;03/2020;2.880;17.758;186.302;150.185;-8.805;141.381;0;0;0;0;0;1.836;24.373;15.272;389.802;0;389.802
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP - CRESOL FRONTEIRAS PR/SC/SP;5276770;;;;b3S;2;9;REALEZA;PR;03/2020;2.885;0;658;303.822;-10.044;293.777;0;0;0;0;0;2.850;77.686;11.100;388.956;0;388.956
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;;;;b3S;2;9;ADAMANTINA;SP;03/2020;4.065;23.458;140.805;180.162;-6.812;173.350;0;0;0;0;0;534;34.691;10.920;387.824;0;387.824
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;;;;b3S;2;9;ORLANDIA;SP;03/2020;1.519;75.195;102.945;195.422;-13.728;181.694;0;0;0;0;0;298;11.737;11.583;384.969;0;384.969
BANCO ANDBANK (BRASIL) S.A.;48795256;ANDBANK;51949;81256;b1;3;8;SAO PAULO;SP;03/2020;2.750;121.004;63.803;23.126;-121;23.005;0;0;0;0;0;56.380;27.421;89.391;383.754;0;383.754
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;;;;b3S;2;9;PAPANDUVA;SC;03/2020;4.007;32.759;47.353;270.139;-13.156;256.982;0;0;0;0;0;4.496;26.608;10.785;382.989;0;382.989
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;;;;b3S;2;9;JANDAIA DO SUL;PR;03/2020;4.663;10.335;0;243.243;-9.282;233.961;0;0;0;0;0;12.143;105.810;14.885;381.797;0;381.797
MERCANTIL DO BRASIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;33040601;MERCANTIL DO BRASIL;20152;80123;n1;2;14;BELO HORIZONTE;MG;03/2020;1.546;35.169;63.600;223.233;-9.968;213.265;0;0;0;0;0;53.987;6.560;6.735;380.861;0;380.861
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;;;;b3S;2;9;BOM DESPACHO;MG;03/2020;3.145;0;0;181.838;-13.336;168.502;0;0;0;0;0;4.790;182.582;21.148;380.167;0;380.167
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;;;;b3C;2;9;CUIABA;MT;03/2020;4;272.132;80.733;4.886;-24;4.862;0;0;0;0;0;1.501;142;20.132;379.506;0;379.506
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;;;;b3S;2;9;RAUL SOARES;MG;03/2020;6.427;0;0;260.155;-11.720;248.435;0;0;0;0;0;2.525;99.381;22.281;379.048;0;379.048
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;;;;b3S;2;9;ARIQUEMES;RO;03/2020;2.769;0;0;271.817;-7.869;263.948;0;0;0;0;0;822;88.789;21.555;377.882;0;377.882
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;;;;b3S;2;9;NOVA TRENTO;SC;03/2020;10.415;0;55.032;119.067;-7.939;111.128;0;0;0;0;0;2.052;185.728;13.459;377.814;0;377.814
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;;;;b3S;2;9;TRES BARRAS DO PARANA;PR;03/2020;2.797;0;0;290.300;-8.379;281.921;0;0;0;0;0;2.908;79.880;10.097;377.603;0;377.603
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;;;;b3S;2;9;SANTA MARIA;RS;03/2020;1.336;0;296;262.614;-11.794;250.820;0;0;0;0;0;1.956;106.739;15.924;377.070;0;377.070
INTRAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;62418140;ITAU;10069;80099;n2;2;16;SAO PAULO;SP;03/2020;3.095;347.885;0;0;0;0;0;0;0;0;0;26.004;0;0;376.984;0;376.984
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;;;;b3S;2;9;SAO JOSE DO CERRITO;SC;03/2020;2.799;57.246;43.330;254.099;-10.032;244.068;0;0;0;0;0;1.540;13.930;13.457;376.370;0;376.370
BMG LEASING S.A. - ARRENDAMENTO MERCANTIL;34265561;BMG;30290;80178;n1;2;19;SAO PAULO;SP;03/2020;1.462;339.229;0;0;0;0;0;0;0;0;0;35.145;139;0;375.975;0;375.975
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;;;;b3S;2;9;CUIABA;MT;03/2020;5.768;0;0;270.304;-16.977;253.327;0;0;0;0;0;2.335;92.874;18.523;372.828;0;372.828
BBC LEASING S.A. - ARRENDAMENTO MERCANTIL;1852137;;;84480;n1;3;19;SAO PAULO;SP;03/2020;646;36.970;22.270;0;0;0;3.138;291.457;127.463;-6.267;415.790;23.578;781;196;500.231;127.463;372.768
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;;;;b3S;2;9;PASSOS MAIA;SC;03/2020;5.015;23.143;26.411;198.399;-24.787;173.612;0;0;0;0;0;2.598;128.057;13.712;372.547;0;372.547
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CONSTANTINA - CRESOL CONSTANTINA.;2663426;;;;b3S;2;9;CONSTANTINA;RS;03/2020;2.883;0;0;239.180;-7.645;231.535;0;0;0;0;0;3.228;115.809;15.296;368.751;0;368.751
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;;;;b3S;2;9;LAJINHA;MG;03/2020;3.421;0;0;272.880;-16.674;256.206;0;0;0;0;0;1.597;87.561;19.795;368.580;0;368.580
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;;;;b3C;2;9;JOAO PESSOA;PB;03/2020;3;123.234;194.655;35.893;-393;35.500;0;0;0;0;0;364;111;11.404;365.271;0;365.271
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;;;;b3S;2;9;TAUBATE;SP;03/2020;4.489;0;0;258.962;-14.574;244.388;0;0;0;0;0;5.772;93.914;16.315;364.879;0;364.879
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;;;;b3S;2;9;FRANCISCO BELTRAO;PR;03/2020;1.617;0;0;263.502;-10.825;252.677;0;0;0;0;0;2.322;94.474;12.470;363.559;0;363.559
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB UNICOOB INTEGRADO;7122321;;;;b3S;2;9;PATO BRANCO;PR;03/2020;5.760;3.472;0;279.839;-20.253;259.586;0;0;0;0;0;3.233;73.454;16.679;362.183;0;362.183
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;;;;b3S;2;9;SAO GOTARDO;MG;03/2020;1.082;0;0;238.636;-11.548;227.088;0;0;0;0;0;280;114.493;18.154;361.097;0;361.097
BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;66670;BRADESCO;10045;80075;n2;2;16;OSASCO;SP;03/2020;103;0;347.294;0;0;0;0;0;0;0;0;7.627;0;1;355.025;0;355.025
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;;;;b3S;2;9;PARACATU;MG;03/2020;4.435;0;0;214.462;-13.181;201.281;0;0;0;0;0;2.602;128.141;17.031;353.490;0;353.490
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;;;;b3S;2;9;MONTES CLAROS;MG;03/2020;8.327;0;0;260.190;-21.922;238.268;0;0;0;0;0;3.374;80.031;22.511;352.512;0;352.512
ING CORRETORA DE CAMBIO E TITULOS S.A.;4848115;ING;51073;80501;n2;3;15;SAO PAULO;SP;03/2020;36;258.866;2.302;0;0;0;0;0;0;0;0;89.320;4;0;350.528;0;350.528
PI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;3502968;SANTANDER;30379;80185;n2;3;16;SAO PAULO;SP;03/2020;111;266.640;0;0;0;0;0;0;0;0;0;60.255;1.993;20.038;349.038;0;349.038
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;;;;b3S;2;9;CURITIBA;PR;03/2020;157;3.000;236.229;102.013;-1.268;100.744;0;0;0;0;0;3.266;883;223;344.504;0;344.504
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;;;;b3S;2;9;BELO HORIZONTE;MG;03/2020;4.008;0;0;200.766;-7.973;192.794;0;0;0;0;0;4.120;122.677;20.841;344.439;0;344.439
PAN ARRENDAMENTO MERCANTIL S.A.;2682287;PAN;31323;80257;n1;2;19;SAO PAULO;SP;03/2020;28;262.958;0;0;0;0;0;0;0;0;0;76.524;2.034;0;341.544;0;341.544
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;;;;b3S;2;9;JI-PARANA;RO;03/2020;1.292;0;0;216.916;-8.290;208.626;0;0;0;0;0;1.562;115.022;14.949;341.452;0;341.452
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;;;;b3S;2;9;SANANDUVA;RS;03/2020;4.711;0;50;217.751;-6.198;211.554;0;0;0;0;0;3.961;105.677;10.580;336.533;0;336.533
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;;;;b3S;2;9;TRES COROAS;RS;03/2020;7.050;5.889;14.742;192.576;-20.917;171.659;0;0;0;0;0;6.920;114.618;14.924;335.802;0;335.802
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;;;;b3S;2;9;TOLEDO;PR;03/2020;762;0;0;217.148;-7.381;209.767;0;0;0;0;0;958;109.149;14.733;335.369;0;335.369
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;;;;b3S;2;9;JOACABA;SC;03/2020;4.164;6.073;11.105;100.758;-7.030;93.728;0;0;0;0;0;2.402;206.729;10.887;335.088;0;335.088
CCB BRASIL ARRENDAMENTO MERCANTIL S/A;69720910;CCB;32119;80295;n1;3;19;SAO PAULO;SP;03/2020;82;212.925;0;0;0;0;154;103.931;18.171;-6.662;115.594;20.557;1.777;0;350.935;18.171;332.764
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;;;;b3C;2;9;JI-PARANA;RO;03/2020;46;101.085;185.216;2.267;-11;2.256;0;0;0;0;0;434;32.901;10.223;332.160;0;332.160
BGC LIQUIDEZ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;33862244;;;84033;n2;3;16;RIO DE JANEIRO;RJ;03/2020;202;202.296;53.250;0;0;0;0;0;0;0;0;61.439;8.202;4.256;329.644;0;329.644
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;;;;b3S;2;9;TEIXEIRA DE FREITAS;BA;03/2020;2.814;0;0;121.836;-7.040;114.796;0;0;0;0;0;2.263;186.731;22.252;328.857;0;328.857
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;;;;b3S;2;9;ARACAJU;SE;03/2020;4.840;437;0;195.380;-6.446;188.935;0;0;0;0;0;15.132;103.389;14.293;327.025;0;327.025
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;7026923;;;;b3S;2;9;UMUARAMA;PR;03/2020;2.614;85.749;0;183.308;-7.099;176.209;0;0;0;0;0;1.444;48.338;12.291;326.645;0;326.645
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7789195;;;;b3S;2;9;SAO BERNARDO DO CAMPO;SP;03/2020;945;0;135.592;179.555;-10.083;169.472;0;0;0;0;0;741;13.777;4.814;325.342;0;325.342
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;;;;b3S;2;9;FLORIANOPOLIS;SC;03/2020;930;0;0;214.436;-9.579;204.857;0;0;0;0;0;1.704;101.869;15.708;325.069;0;325.069
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;;;;b3S;2;9;GOIANIA;GO;03/2020;2.297;0;0;178.890;-23.092;155.798;0;0;0;0;0;1.743;153.349;10.025;323.212;0;323.212
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;;;;b3S;2;9;GOVERNADOR VALADARES;MG;03/2020;2.063;0;0;172.755;-11.572;161.183;0;0;0;0;0;4.433;140.315;15.164;323.158;0;323.158
ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;33775974;;;82547;n2;2;15;RIO DE JANEIRO;RJ;03/2020;1.014;95.398;88.665;412;0;412;0;0;0;0;0;129.023;1.532;6.324;322.367;0;322.367
